Timestamp; Verbosity; Runtime; Log Name; Miner Type; Opt type; Opt Parameters; Metrics type; Optimal solution
[2024_09_19 - 10:17:24];0;28.108071327209473;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.8371120347465526, 0.24168743420359196, 899, 435, 0.9867820336997655, 0.04018792782958169]
[2024_09_19 - 10:20:23];0;31.59038782119751;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.7819162116976135, 0.05470682535685689, 10, 367, 0.8030334967526473, 0.84705586192301]
[2024_09_19 - 10:20:55];0;31.723824977874756;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.30114605315290144, 0.8936107908703403, 543, 41, 0.051652837563096465, 0.13390896147112308]
[2024_09_19 - 10:23:24];0;28.53562021255493;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.7146047780534963, 0.25407349408933455, 21, 166, 0.03412887516162921, 0.6956673321447241]
[2024_09_19 - 10:23:54];0;29.24833083152771;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.9343256913596039, 0.10852885538469781, 771, 126, 0.029526094794429025, 0.17798087576055632]
[2024_09_19 - 10:25:30];0;28.65352511405945;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.018200826967929795, 0.014730345343488604, 1510, 5, 0.6525350925127691, 0.35883993950139226]
[2024_09_19 - 10:26:00];0;29.232364654541016;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.9035207031297086, 0.6854197908009578, 658, 557, 0.043560026137769436, 0.271096845038328]
[2024_09_19 - 10:26:30];0;31.35025191307068;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 2000, 'evaluations': 2000}]};basic_useful_simple;[0.8875608035547611, 0.9622563339371137, 216.45133551409367, 55, 0.04032174098616148, 0.5863269289336014]
[2024_09_19 - 10:28:52];0;141.412850856781;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 10000, 'evaluations': 10000}]};basic_useful_simple;[0.27577249445545937, 0.6018569263172832, 1046, 683, 0.23073665095043983, 0.20981625213735322]
[2024_09_19 - 10:31:15];0;143.02721858024597;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 10000, 'evaluations': 10000}]};basic_useful_simple;[0.14490529922614637, 0.5261931651362441, 583, 560, 0.580206729303061, 0.341308058253344]
[2024_09_19 - 10:33:39];0;152.84274625778198;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 10000, 'evaluations': 10000}]};basic_useful_simple;[0.999716867370936, 0.4794746775597949, np.float64(709.9805263803205), 63.6992696078248, 0.015064354173357497, 0.4048634943887446]
[2024_09_19 - 10:47:11];0;143.44649529457092;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 10000, 'evaluations': 10000}]};basic_useful_simple;[0.9993388632962095, 0.854041138068293, 837, 361, 0.047708727044021515, 0.03097734146872866]
[2024_09_19 - 10:49:36];0;145.13129377365112;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 10000, 'evaluations': 10000}]};basic_useful_simple;[0.22810932030048459, 0.28880014404795684, 1695, 998, 0.8322745228608818, 0.8996542330684976]
[2024_09_19 - 10:52:02];0;156.38348364830017;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 10000, 'evaluations': 10000}]};basic_useful_simple;[0.99981847813153, 0.40916905222539923, 196, 943.0205957367481, 0.8963969947783668, 0.6316296986054253]
[2024_09_19 - 11:00:46];0;14.294497013092041;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.26401832351937526, 0.11801424711186026, 1306, 295, 0.9874362104620181, 0.2853271877330712]
[2024_09_19 - 11:01:22];0;14.450911045074463;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.12017140968321882, 0.6413846380545641, 1804, 764, 0.26571979175902105, 0.9132883120089419]
[2024_09_19 - 11:01:38];0;14.495858192443848;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.5373579283120873, 0.9690760904303208, 716, 703, 0.639400878091223, 0.9280396287290194]
[2024_09_19 - 11:01:53];0;15.319697618484497;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.7861437663098134, 0.9989301780594056, 185.65446893079974, 41, 0.026236727410152136, 0.05027991713729693]
[2024_09_19 - 11:02:09];0;15.24687933921814;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.PolynomialMutation'>, {'probability': 0.01, 'distribution_index': 20}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.05818299783418612, 0.7589835130671658, np.float64(1530.3651223921659), 822.2419674749052, 0.7586935730894726, 0.7995624476650022]
[2024_09_19 - 11:02:25];0;15.568286895751953;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.PolynomialMutation'>, {'probability': 0.01, 'distribution_index': 20}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.198878736458325, 0.6760587888467413, 1445, 363, 0.29180588606303537, 0.8321222049517492]
[2024_09_19 - 11:02:42];0;16.189908504486084;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.PolynomialMutation'>, {'probability': 0.01, 'distribution_index': 20}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic_useful_simple;[0.26192463594492366, 0.7649511935473124, 3910, 882, 0.6064592929713901, 0.451776994184403]
[2024_09_19 - 11:03:23];0;14.377524137496948;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.688155019225399, 0.4039981073823973, 2297, 836, 0.251410789386066, 0.19958305106060137]
[2024_09_19 - 11:03:38];0;14.278317928314209;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.31931676900698214, 0.6301202042743721, 2089, 561, 0.711585646002311, 0.34521957259528735]
[2024_09_19 - 11:03:54];0;16.51742196083069;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.NullMutation'>, {'probability': 0}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.48423132045853645, 0.6957572510521395, 2091, 478, 0.11865274824775851, 0.311440918110209]
[2024_09_19 - 11:04:12];0;16.04815673828125;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.PolynomialMutation'>, {'probability': 0.01, 'distribution_index': 20}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.6040670719573026, 0.6927367203130461, np.float64(3749.0415683121737), 689, 0.10538702557556923, 0.1583538395084183]
[2024_09_19 - 11:04:29];0;17.509714365005493;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.PolynomialMutation'>, {'probability': 0.01, 'distribution_index': 20}], 'crossover': [<class 'jmetal.operator.crossover.PMXCrossover'>, {'probability': 1.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.5074261015687875, 0.4839187849594496, 3991, 266, 0.07384409138029413, 0.6655016016767349]
[2024_09_19 - 11:04:48];0;16.180331468582153;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.PolynomialMutation'>, {'probability': 0.01, 'distribution_index': 20}], 'crossover': [<class 'jmetal.operator.crossover.SBXCrossover'>, {'probability': 1.0, 'distribution_index': 20}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.23262621064470312, 0.006777401311566789, 1694, 120, 0.2374069943672592, 0.46192615525989056]
[2024_09_19 - 11:05:05];0;17.778956413269043;BPI_Challenge_2013_closed_problems.xes;heuristic;NSGAII;{'population_size': 100, 'offspring_population_size': 100, 'mutation': [<class 'jmetal.operator.mutation.SimpleRandomMutation'>, {'probability': 0.01}], 'crossover': [<class 'jmetal.operator.crossover.NullCrossover'>, {'probability': 0.0}], 'termination_criterion': [<class 'jmetal.util.termination_criterion.StoppingByEvaluations'>, {'max_evaluations': 1000, 'evaluations': 1000}]};basic;[0.4898118295628743, 0.0840857645746016, np.float64(3719.0801218950915), 389.3341514308065, 0.1669828899562259, 0.18187323899638386]
